"","Year","month","tair_day_livneh_vic","soilmoist1_day_livneh_vic","rainfall_day_livneh_vic","n","FIRE_SIZE","Budget"
"3",1992,"03",10.2904173645833,21.9310371041667,2.34090911797917,13,4.12307692307692,"$85,591,000.00"
"4",1992,"04",15.6086769401544,15.8549529227799,0.440330913953668,55,8.16727272727273,"$85,591,000.00"
"5",1992,"05",18.3239096572069,12.9047417976102,0.294492726282972,277,6.96642599277978,"$85,591,000.00"
"6",1992,"06",20.3487654443936,12.1692307846682,0.531415351460732,444,22.2853603603604,"$85,591,000.00"
"7",1992,"07",22.3793004001938,12.9708476940407,0.284798836139777,531,9.80960451977401,"$85,591,000.00"
"8",1992,"08",23.3395460831874,12.0360919424256,0.438557483592382,550,156.300727272727,"$85,591,000.00"
"9",1992,"09",19.6655867905951,11.352458168626,0.137526504433281,472,32.5292372881356,"$85,591,000.00"
"10",1992,"10",16.352562252324,12.6887961826029,0.718245413844117,206,4.31456310679612,"$85,591,000.00"
"11",1992,"11",8.2301047003413,17.3876790477816,0.367407122640614,71,2.39014084507042,"$85,591,000.00"
"12",1992,"12",3.66308736554455,19.9929716633663,2.09587995505668,29,0.641379310344828,"$85,591,000.00"
"13",1993,"01",3.79996875806452,21.2726016774194,0.880754894322581,6,0.1,"$65,679,000.00"
"14",1993,"02",6.33987291,21.58988585,2.2261501047,8,0.275,"$65,679,000.00"
"15",1993,"03",10.9408727347826,21.2441269855072,1.2128663604,23,7.24347826086957,"$65,679,000.00"
"16",1993,"04",13.5186826119403,17.2365874577114,0.570358247679602,55,0.845454545454545,"$65,679,000.00"
"17",1993,"05",16.7307789399199,14.8050837990654,0.949538988977116,208,72.9826923076923,"$65,679,000.00"
"18",1993,"06",19.9409424703177,13.8039351103679,0.202643163154515,314,22.9885350318471,"$65,679,000.00"
"19",1993,"07",20.8427085387366,11.2943127225864,0.062735003175152,536,9.28152985074627,"$65,679,000.00"
"20",1993,"08",21.439109453676,11.5377227549313,0.246022215659175,466,8.44613733905579,"$65,679,000.00"
"21",1993,"09",19.2196735300633,11.0815171348892,0.0389139171450593,455,102.753846153846,"$65,679,000.00"
"22",1993,"10",15.349652856,12.66972828,0.400009974107413,191,387.835078534031,"$65,679,000.00"
"23",1993,"11",7.91249970789474,14.7710583299595,0.549533592113486,108,31.6203703703704,"$65,679,000.00"
"24",1993,"12",5.1123920472,17.794848848,1.2766155042776,26,12.1384615384615,"$65,679,000.00"
"25",1994,"01",6.9100569031746,16.6810838835979,0.956522209016296,47,9.52978723404255,"$69,858,000.00"
"26",1994,"02",5.83408062151899,19.483386443038,2.45954652506329,15,6.48,"$69,858,000.00"
"27",1994,"03",10.9531612505208,18.8667259635417,0.760736954026042,29,0.43448275862069,"$69,858,000.00"
"28",1994,"04",13.5585760933735,16.0405326204819,0.47672193430366,79,38.9316455696203,"$69,858,000.00"
"29",1994,"05",16.6807081750405,16.3268404262561,0.794629267141005,151,36.282119205298,"$69,858,000.00"
"30",1994,"06",20.9102895901526,12.5246819819695,0.0757228235041054,399,27.8045112781955,"$69,858,000.00"
"31",1994,"07",23.2265643547749,10.9539122716477,0.129430709720433,486,21.8689300411523,"$69,858,000.00"
"32",1994,"08",23.0549276328747,10.7195058356264,0.0593309647752896,431,248.345011600928,"$69,858,000.00"
"33",1994,"09",19.7307960183486,11.5271825252294,0.780120312110813,259,7.66138996138996,"$69,858,000.00"
"34",1994,"10",13.5203423618644,13.650208479661,0.407426207017966,147,14.6884353741497,"$69,858,000.00"
"35",1994,"11",5.00722920736842,17.6677323578947,1.77281554044211,42,2.75238095238095,"$69,858,000.00"
"36",1994,"12",4.23967934947368,18.4045848315789,0.963408564947368,23,0.617391304347826,"$69,858,000.00"
"37",1995,"01",5.91128754411765,24.5970792352941,7.22723329029412,12,0.175,"$60,400,000.00"
"38",1995,"02",10.4119509728814,21.3036898813559,0.385590286494915,15,10.98,"$60,400,000.00"
"39",1995,"03",9.30883984411765,22.7935491764706,8.49436056143823,8,0.95,"$60,400,000.00"
"40",1995,"04",11.403555368932,18.8635880097087,1.28661321788932,32,2.178125,"$60,400,000.00"
"41",1995,"05",15.3970533015873,17.0872303428571,0.732186206982476,78,25.9397435897436,"$60,400,000.00"
"42",1995,"06",18.9168639637527,15.001406293177,0.526307635217484,208,98.8759615384615,"$60,400,000.00"
"43",1995,"07",22.3225793683905,12.6275609189425,0.242745818281801,437,35.804118993135,"$60,400,000.00"
"44",1995,"08",22.4301412281185,11.166346973122,0.0798920878941833,562,62.9014234875445,"$60,400,000.00"
"45",1995,"09",20.4940950925926,10.9516189476852,0.0889870316917222,395,16.3886075949367,"$60,400,000.00"
"46",1995,"10",15.0735405040692,11.0803032711088,0.0704454068468769,359,64.7211699164345,"$60,400,000.00"
"47",1995,"11",11.4100352286282,12.0618602385686,0.483991624570577,160,5.85875,"$60,400,000.00"
"48",1995,"12",7.926236471875,17.24047386875,3.78471244868125,47,5.7531914893617,"$60,400,000.00"
"49",1996,"01",7.583870774375,18.52629398125,1.78366806898125,58,2.35862068965517,"$107,000,000.00"
"50",1996,"02",9.84919472045455,20.6891945,3.40243040086364,16,0.61875,"$107,000,000.00"
"51",1996,"03",10.5254216606383,19.1174527340426,0.886369092668457,34,0.455882352941176,"$107,000,000.00"
"52",1996,"04",14.1732641567623,17.1120727807377,1.01569312915861,217,206.130414746544,"$107,000,000.00"
"53",1996,"05",16.1043503586592,15.6801656469274,1.04309930323044,296,55.3844594594595,"$107,000,000.00"
"54",1996,"06",20.0323100423977,12.7279178505117,0.182004251652573,417,38.752757793765,"$107,000,000.00"
"55",1996,"07",23.7755409305234,11.7474814096804,0.197563668259796,547,27.053747714808,"$107,000,000.00"
"56",1996,"08",23.5374981057357,11.4016916895262,0.313541454916469,447,295.258389261745,"$107,000,000.00"
"57",1996,"09",18.8816934067797,11.8998847740113,0.291314875461134,249,17.7987951807229,"$107,000,000.00"
"58",1996,"10",14.3342739087969,12.5677317981889,0.637500787510621,231,262.670562770563,"$107,000,000.00"
"59",1996,"11",9.76212215859375,18.350673875,0.656060349715234,49,5.26326530612245,"$107,000,000.00"
"60",1996,"12",5.40474370869565,21.0731077391304,3.50041788034978,11,0.945454545454545,"$107,000,000.00"
"61",1997,"01",6.98109294186046,21.4797066511628,3.26710595216279,25,0.156,"$47,700,000.00"
"62",1997,"02",6.32303935620438,18.4563216569343,0.448086886928321,54,0.194444444444444,"$47,700,000.00"
"63",1997,"03",11.2721509534161,16.5197432981366,0.378434351788509,130,1.58615384615385,"$47,700,000.00"
"64",1997,"04",11.8496874309441,14.973681263986,0.593390980387238,149,3.31543624161074,"$47,700,000.00"
"65",1997,"05",19.0072149469027,13.1705256314159,0.265815882624336,228,217.059210526316,"$47,700,000.00"
"66",1997,"06",19.1832453944295,13.8472500916442,0.578562199987062,277,30.4263537906137,"$47,700,000.00"
"67",1997,"07",21.7285306085746,12.1479392722717,0.344014720773853,411,10.28199513382,"$47,700,000.00"
"68",1997,"08",22.8998168120567,11.8345792477837,0.209081626020833,333,140.264264264264,"$47,700,000.00"
"69",1997,"09",20.26444,14.0513993697297,0.924949800230649,274,52.2675182481752,"$47,700,000.00"
"70",1997,"10",13.6265677728175,14.5915020813492,0.579459932816706,133,7.98796992481203,"$47,700,000.00"
"71",1997,"11",12.1689223016043,15.1154602245989,1.14485989959893,52,10.3057692307692,"$47,700,000.00"
"72",1997,"12",3.93008093972603,20.1727511506849,1.1636225768303,13,0.323076923076923,"$47,700,000.00"
"73",1998,"01",5.90345333611111,21.6597148333333,3.72173648916667,9,0.877777777777778,"$43,800,000.00"
"74",1998,"02",5.75290185263158,24.3255761578947,5.81796348105263,5,0.28,"$43,800,000.00"
"75",1998,"03",9.17664403015873,22.0814075555556,3.92891310342063,33,1.47575757575758,"$43,800,000.00"
"76",1998,"04",12.6369332719008,18.6086841570248,0.468442125661901,30,6.69333333333333,"$43,800,000.00"
"77",1998,"05",13.3500811507937,18.6288740793651,1.68583707944048,88,2.42272727272727,"$43,800,000.00"
"78",1998,"06",18.355329011065,15.42294906639,0.416227131006086,235,11.1463829787234,"$43,800,000.00"
"79",1998,"07",22.938764929803,12.4192885018473,0.3541580162867,452,25.2307522123894,"$43,800,000.00"
"80",1998,"08",23.4404749936047,11.3838185555233,0.15103880999764,463,32.1226781857451,"$43,800,000.00"
"81",1998,"09",20.5365985024712,13.5615865152389,1.02104456887448,292,4.04486301369863,"$43,800,000.00"
"82",1998,"10",13.0597843722149,13.4225840183486,0.378247221837484,223,6.8304932735426,"$43,800,000.00"
"83",1998,"11",8.69307741530612,17.3649155688775,2.96628139082653,49,7.73877551020408,"$43,800,000.00"
"84",1998,"12",4.39079502503759,18.5895536917293,0.576444861541353,36,10.1222222222222,"$43,800,000.00"
"85",1999,"01",6.36181697902439,17.4386492682927,1.32271960382439,58,1.17586206896552,"$178,500,000.00"
"86",1999,"02",6.27763431149425,19.9822022183908,2.5195043003908,22,1.24545454545455,"$178,500,000.00"
"87",1999,"03",8.314438764,18.7360009866667,1.49670007513333,45,5.60888888888889,"$178,500,000.00"
"88",1999,"04",11.3545839460526,17.9854821315789,0.779798203292763,84,20.0797619047619,"$178,500,000.00"
"89",1999,"05",15.7415685159363,14.2476068937583,0.171025740044356,223,1.84170403587444,"$178,500,000.00"
"90",1999,"06",19.5001958761867,12.3104473334652,0.0787894742060918,363,9.07410468319559,"$178,500,000.00"
"91",1999,"07",21.8921390907635,12.110586345969,0.403070577871922,524,4.94103053435115,"$178,500,000.00"
"92",1999,"08",21.9109473934078,12.1112074580011,0.423897798083573,345,58.3431884057971,"$178,500,000.00"
"93",1999,"09",19.5143617289637,11.9029712015058,0.332412931831151,305,4.7527868852459,"$178,500,000.00"
"94",1999,"10",15.7707397834758,11.7467506374644,0.343104236020256,218,193.09128440367,"$178,500,000.00"
"95",1999,"11",11.3703856282443,15.4527233664122,1.30835547510725,76,1.18684210526316,"$178,500,000.00"
"96",1999,"12",5.893640269,15.1834940833333,0.328444507404067,81,2.26296296296296,"$178,500,000.00"
"97",2000,"01",5.97780206774194,16.6247079806452,2.29558770663226,41,0.307317073170732,"$114,000,000.00"
"98",2000,"02",8.31805884411765,19.8592286470588,3.11057128144118,24,0.845833333333333,"$114,000,000.00"
"99",2000,"03",10.0451734457746,18.3450657183099,0.222254784962535,43,3.61395348837209,"$114,000,000.00"
