time,tair_day_livneh_vic
1956-12-26 00:00:00+00:00,6.115395
1956-12-27 00:00:00+00:00,6.487939
1956-12-28 00:00:00+00:00,6.9628115
1956-12-29 00:00:00+00:00,7.24748
1956-12-30 00:00:00+00:00,6.675569
1956-12-31 00:00:00+00:00,5.678137
1957-01-01 00:00:00+00:00,5.3793497
1957-01-02 00:00:00+00:00,4.582336
1957-01-03 00:00:00+00:00,4.178198
1957-01-04 00:00:00+00:00,2.8094153
1957-01-05 00:00:00+00:00,2.8772817
1957-01-06 00:00:00+00:00,3.2871344
1957-01-07 00:00:00+00:00,3.780076
1957-01-08 00:00:00+00:00,3.2473612
1957-01-09 00:00:00+00:00,1.7322475
1957-01-10 00:00:00+00:00,2.8248317
1957-01-11 00:00:00+00:00,4.9594526
1957-01-12 00:00:00+00:00,6.675104
1957-01-13 00:00:00+00:00,7.36272
1957-01-14 00:00:00+00:00,5.636726
1957-01-15 00:00:00+00:00,5.038957
1957-01-16 00:00:00+00:00,4.2650013
1957-01-17 00:00:00+00:00,3.6671138
1957-01-18 00:00:00+00:00,3.3541024
1957-01-19 00:00:00+00:00,3.681507
1957-01-20 00:00:00+00:00,4.0504827
1957-01-21 00:00:00+00:00,1.6065118
1957-01-22 00:00:00+00:00,0.44557497
1957-01-23 00:00:00+00:00,1.46857
1957-01-24 00:00:00+00:00,2.148812
1957-01-25 00:00:00+00:00,2.0734746
1957-01-26 00:00:00+00:00,0.025898894
1957-01-27 00:00:00+00:00,-2.7057166
1957-01-28 00:00:00+00:00,-3.4306073
1957-01-29 00:00:00+00:00,-3.4698293
1957-01-30 00:00:00+00:00,-2.085345
1957-01-31 00:00:00+00:00,0.98454267
1957-02-01 00:00:00+00:00,3.0379636
1957-02-02 00:00:00+00:00,2.5680368
1957-02-03 00:00:00+00:00,1.5119705
1957-02-04 00:00:00+00:00,2.1034071
1957-02-05 00:00:00+00:00,3.5634694
1957-02-06 00:00:00+00:00,4.699885
1957-02-07 00:00:00+00:00,5.7600746
1957-02-08 00:00:00+00:00,7.1008754
1957-02-09 00:00:00+00:00,7.080356
1957-02-10 00:00:00+00:00,7.917751
1957-02-11 00:00:00+00:00,9.786401
1957-02-12 00:00:00+00:00,10.83279
1957-02-13 00:00:00+00:00,12.131153
1957-02-14 00:00:00+00:00,11.723428
1957-02-15 00:00:00+00:00,11.0420265
1957-02-16 00:00:00+00:00,10.441407
1957-02-17 00:00:00+00:00,9.816682
1957-02-18 00:00:00+00:00,9.229024
1957-02-19 00:00:00+00:00,8.758532
1957-02-20 00:00:00+00:00,8.62519
1957-02-21 00:00:00+00:00,8.495198
1957-02-22 00:00:00+00:00,9.290001
1957-02-23 00:00:00+00:00,10.30192
1957-02-24 00:00:00+00:00,9.818999
1957-02-25 00:00:00+00:00,10.7181835
1957-02-26 00:00:00+00:00,11.411213
1957-02-27 00:00:00+00:00,11.287663
1957-02-28 00:00:00+00:00,11.033013
1957-03-01 00:00:00+00:00,9.663992
1957-03-02 00:00:00+00:00,8.408211
1957-03-03 00:00:00+00:00,8.125872
1957-03-04 00:00:00+00:00,9.2090225
1957-03-05 00:00:00+00:00,10.321299
1957-03-06 00:00:00+00:00,11.603357
1957-03-07 00:00:00+00:00,12.682476
1957-03-08 00:00:00+00:00,12.761773
1957-03-09 00:00:00+00:00,10.50875
1957-03-10 00:00:00+00:00,8.072287
1957-03-11 00:00:00+00:00,9.113912
1957-03-12 00:00:00+00:00,8.435411
1957-03-13 00:00:00+00:00,6.3352656
1957-03-14 00:00:00+00:00,6.3910284
1957-03-15 00:00:00+00:00,7.558697
1957-03-16 00:00:00+00:00,6.488802
1957-03-17 00:00:00+00:00,6.042494
1957-03-18 00:00:00+00:00,7.267226
1957-03-19 00:00:00+00:00,8.945638
1957-03-20 00:00:00+00:00,9.633463
1957-03-21 00:00:00+00:00,7.879644
1957-03-22 00:00:00+00:00,4.8976207
1957-03-23 00:00:00+00:00,6.4458985
1957-03-24 00:00:00+00:00,9.225721
1957-03-25 00:00:00+00:00,10.619675
1957-03-26 00:00:00+00:00,10.906042
1957-03-27 00:00:00+00:00,11.839393
1957-03-28 00:00:00+00:00,13.296631
1957-03-29 00:00:00+00:00,12.010796
1957-03-30 00:00:00+00:00,10.103414
1957-03-31 00:00:00+00:00,10.409757
1957-04-01 00:00:00+00:00,9.103389
1957-04-02 00:00:00+00:00,9.789728
1957-04-03 00:00:00+00:00,11.979006
1957-04-04 00:00:00+00:00,13.0019865
1957-04-05 00:00:00+00:00,13.55701
1957-04-06 00:00:00+00:00,12.079174
1957-04-07 00:00:00+00:00,10.008315
1957-04-08 00:00:00+00:00,11.320449
1957-04-09 00:00:00+00:00,11.862542
1957-04-10 00:00:00+00:00,11.948197
1957-04-11 00:00:00+00:00,11.923409
1957-04-12 00:00:00+00:00,12.434332
1957-04-13 00:00:00+00:00,12.893789
1957-04-14 00:00:00+00:00,12.77356
1957-04-15 00:00:00+00:00,11.017191
1957-04-16 00:00:00+00:00,10.447711
1957-04-17 00:00:00+00:00,10.229317
1957-04-18 00:00:00+00:00,9.0914755
1957-04-19 00:00:00+00:00,8.649242
1957-04-20 00:00:00+00:00,8.33261
1957-04-21 00:00:00+00:00,7.5872836
1957-04-22 00:00:00+00:00,8.174127
1957-04-23 00:00:00+00:00,9.631232
1957-04-24 00:00:00+00:00,10.7954645
1957-04-25 00:00:00+00:00,11.3074665
1957-04-26 00:00:00+00:00,12.35674
1957-04-27 00:00:00+00:00,13.988918
1957-04-28 00:00:00+00:00,15.299413
1957-04-29 00:00:00+00:00,15.408573
1957-04-30 00:00:00+00:00,15.0882225
1957-05-01 00:00:00+00:00,14.233423
1957-05-02 00:00:00+00:00,13.462993
1957-05-03 00:00:00+00:00,13.5865965
1957-05-04 00:00:00+00:00,15.208179
1957-05-05 00:00:00+00:00,16.158234
1957-05-06 00:00:00+00:00,16.724844
1957-05-07 00:00:00+00:00,15.542307
1957-05-08 00:00:00+00:00,13.181976
1957-05-09 00:00:00+00:00,12.219864
1957-05-10 00:00:00+00:00,11.93555
1957-05-11 00:00:00+00:00,11.296595
1957-05-12 00:00:00+00:00,11.438741
1957-05-13 00:00:00+00:00,11.941346
1957-05-14 00:00:00+00:00,10.975529
1957-05-15 00:00:00+00:00,11.932114
1957-05-16 00:00:00+00:00,14.259867
1957-05-17 00:00:00+00:00,15.808903
1957-05-18 00:00:00+00:00,14.759546
1957-05-19 00:00:00+00:00,12.084254
1957-05-20 00:00:00+00:00,10.645693
1957-05-21 00:00:00+00:00,11.038777
1957-05-22 00:00:00+00:00,11.636801
1957-05-23 00:00:00+00:00,11.632579
1957-05-24 00:00:00+00:00,12.8828745
1957-05-25 00:00:00+00:00,15.474378
1957-05-26 00:00:00+00:00,17.58199
1957-05-27 00:00:00+00:00,18.504066
1957-05-28 00:00:00+00:00,18.060186
1957-05-29 00:00:00+00:00,17.397682
1957-05-30 00:00:00+00:00,17.400957
1957-05-31 00:00:00+00:00,18.881927
1957-06-01 00:00:00+00:00,20.40122
1957-06-02 00:00:00+00:00,21.397486
1957-06-03 00:00:00+00:00,22.10517
1957-06-04 00:00:00+00:00,22.786564
1957-06-05 00:00:00+00:00,22.120798
1957-06-06 00:00:00+00:00,19.993551
1957-06-07 00:00:00+00:00,19.581223
1957-06-08 00:00:00+00:00,18.90249
1957-06-09 00:00:00+00:00,17.30335
1957-06-10 00:00:00+00:00,15.871554
1957-06-11 00:00:00+00:00,17.261023
1957-06-12 00:00:00+00:00,19.339626
1957-06-13 00:00:00+00:00,18.281908
1957-06-14 00:00:00+00:00,16.703482
1957-06-15 00:00:00+00:00,15.719461
1957-06-16 00:00:00+00:00,16.519007
1957-06-17 00:00:00+00:00,19.06546
1957-06-18 00:00:00+00:00,20.915852
1957-06-19 00:00:00+00:00,21.41777
1957-06-20 00:00:00+00:00,20.639334
1957-06-21 00:00:00+00:00,19.982708
1957-06-22 00:00:00+00:00,21.073664
1957-06-23 00:00:00+00:00,22.513279
1957-06-24 00:00:00+00:00,24.047258
1957-06-25 00:00:00+00:00,24.526981
1957-06-26 00:00:00+00:00,24.57925
1957-06-27 00:00:00+00:00,24.3103
1957-06-28 00:00:00+00:00,23.17772
1957-06-29 00:00:00+00:00,21.851086
1957-06-30 00:00:00+00:00,21.340555
1957-07-01 00:00:00+00:00,21.554401
1957-07-02 00:00:00+00:00,22.025476
1957-07-03 00:00:00+00:00,22.756767
1957-07-04 00:00:00+00:00,23.955584
1957-07-05 00:00:00+00:00,24.318775
1957-07-06 00:00:00+00:00,23.464151
1957-07-07 00:00:00+00:00,22.088722
1957-07-08 00:00:00+00:00,22.136637
1957-07-09 00:00:00+00:00,22.868874
1957-07-10 00:00:00+00:00,22.19112
1957-07-11 00:00:00+00:00,22.366226
1957-07-12 00:00:00+00:00,22.476107
1957-07-13 00:00:00+00:00,22.363384
1957-07-14 00:00:00+00:00,21.642765
1957-07-15 00:00:00+00:00,22.009665
1957-07-16 00:00:00+00:00,22.091616
1957-07-17 00:00:00+00:00,21.08914
1957-07-18 00:00:00+00:00,20.766655
1957-07-19 00:00:00+00:00,20.687107
1957-07-20 00:00:00+00:00,20.748606
1957-07-21 00:00:00+00:00,20.602722
1957-07-22 00:00:00+00:00,19.767735
1957-07-23 00:00:00+00:00,20.690577
1957-07-24 00:00:00+00:00,21.735435
1957-07-25 00:00:00+00:00,22.211565
1957-07-26 00:00:00+00:00,21.38405
1957-07-27 00:00:00+00:00,21.447567
1957-07-28 00:00:00+00:00,22.265516
1957-07-29 00:00:00+00:00,22.284536
1957-07-30 00:00:00+00:00,23.06005
1957-07-31 00:00:00+00:00,22.746496
1957-08-01 00:00:00+00:00,22.617758
1957-08-02 00:00:00+00:00,22.880087
1957-08-03 00:00:00+00:00,22.785791
1957-08-04 00:00:00+00:00,22.356333
1957-08-05 00:00:00+00:00,20.706245
1957-08-06 00:00:00+00:00,19.16556
1957-08-07 00:00:00+00:00,19.224068
1957-08-08 00:00:00+00:00,20.13354
1957-08-09 00:00:00+00:00,20.76446
1957-08-10 00:00:00+00:00,20.982574
1957-08-11 00:00:00+00:00,20.734558
1957-08-12 00:00:00+00:00,20.937828
1957-08-13 00:00:00+00:00,21.873112
1957-08-14 00:00:00+00:00,21.905247
1957-08-15 00:00:00+00:00,21.851154
1957-08-16 00:00:00+00:00,22.192455
1957-08-17 00:00:00+00:00,22.733004
1957-08-18 00:00:00+00:00,22.454016
1957-08-19 00:00:00+00:00,21.083097
1957-08-20 00:00:00+00:00,20.062252
1957-08-21 00:00:00+00:00,20.111683
1957-08-22 00:00:00+00:00,21.029581
1957-08-23 00:00:00+00:00,22.178165
1957-08-24 00:00:00+00:00,22.365055
1957-08-25 00:00:00+00:00,21.134918
1957-08-26 00:00:00+00:00,20.601986
1957-08-27 00:00:00+00:00,19.75971
1957-08-28 00:00:00+00:00,19.044485
1957-08-29 00:00:00+00:00,17.178244
1957-08-30 00:00:00+00:00,15.8764715
1957-08-31 00:00:00+00:00,16.711733
1957-09-01 00:00:00+00:00,18.474663
1957-09-02 00:00:00+00:00,19.461128
1957-09-03 00:00:00+00:00,20.038868
1957-09-04 00:00:00+00:00,20.340656
1957-09-05 00:00:00+00:00,20.975256
1957-09-06 00:00:00+00:00,22.515568
1957-09-07 00:00:00+00:00,23.660975
1957-09-08 00:00:00+00:00,23.06439
1957-09-09 00:00:00+00:00,22.170786
1957-09-10 00:00:00+00:00,20.747984
1957-09-11 00:00:00+00:00,20.055153
1957-09-12 00:00:00+00:00,19.99337
1957-09-13 00:00:00+00:00,19.450813
1957-09-14 00:00:00+00:00,19.283983
1957-09-15 00:00:00+00:00,18.972822
1957-09-16 00:00:00+00:00,18.398293
1957-09-17 00:00:00+00:00,17.051254
1957-09-18 00:00:00+00:00,16.211298
1957-09-19 00:00:00+00:00,15.63232
1957-09-20 00:00:00+00:00,16.200043
1957-09-21 00:00:00+00:00,17.33102
1957-09-22 00:00:00+00:00,18.53063
1957-09-23 00:00:00+00:00,19.052172
1957-09-24 00:00:00+00:00,19.437658
1957-09-25 00:00:00+00:00,19.359188
1957-09-26 00:00:00+00:00,18.757431
1957-09-27 00:00:00+00:00,18.710522
1957-09-28 00:00:00+00:00,18.95922
1957-09-29 00:00:00+00:00,18.967598
1957-09-30 00:00:00+00:00,17.954344
1957-10-01 00:00:00+00:00,16.529684
1957-10-02 00:00:00+00:00,15.043626
1957-10-03 00:00:00+00:00,13.069646
1957-10-04 00:00:00+00:00,11.236187
1957-10-05 00:00:00+00:00,11.715478
1957-10-06 00:00:00+00:00,11.631526
1957-10-07 00:00:00+00:00,11.604072
1957-10-08 00:00:00+00:00,13.632489
1957-10-09 00:00:00+00:00,15.229399
1957-10-10 00:00:00+00:00,14.888028
1957-10-11 00:00:00+00:00,13.5861
1957-10-12 00:00:00+00:00,11.981137
1957-10-13 00:00:00+00:00,12.692955
1957-10-14 00:00:00+00:00,12.5505
1957-10-15 00:00:00+00:00,12.043732
1957-10-16 00:00:00+00:00,12.597742
1957-10-17 00:00:00+00:00,13.254178
1957-10-18 00:00:00+00:00,13.706824
1957-10-19 00:00:00+00:00,12.460278
1957-10-20 00:00:00+00:00,11.073087
1957-10-21 00:00:00+00:00,9.508502
1957-10-22 00:00:00+00:00,10.415742
1957-10-23 00:00:00+00:00,11.614699
1957-10-24 00:00:00+00:00,12.669696
1957-10-25 00:00:00+00:00,14.180373
1957-10-26 00:00:00+00:00,13.473661
1957-10-27 00:00:00+00:00,12.872481
1957-10-28 00:00:00+00:00,11.949571
1957-10-29 00:00:00+00:00,12.069915
1957-10-30 00:00:00+00:00,12.204134
1957-10-31 00:00:00+00:00,11.650666
1957-11-01 00:00:00+00:00,10.30226
1957-11-02 00:00:00+00:00,8.610699
1957-11-03 00:00:00+00:00,6.4579296
1957-11-04 00:00:00+00:00,5.7778087
1957-11-05 00:00:00+00:00,5.5322485
1957-11-06 00:00:00+00:00,5.860188
1957-11-07 00:00:00+00:00,6.999123
1957-11-08 00:00:00+00:00,8.212337
1957-11-09 00:00:00+00:00,8.66968
1957-11-10 00:00:00+00:00,9.321366
1957-11-11 00:00:00+00:00,8.782573
1957-11-12 00:00:00+00:00,9.279375
1957-11-13 00:00:00+00:00,9.772951
1957-11-14 00:00:00+00:00,8.431852
1957-11-15 00:00:00+00:00,5.9079895
1957-11-16 00:00:00+00:00,4.6774607
1957-11-17 00:00:00+00:00,4.0281777
1957-11-18 00:00:00+00:00,5.8535733
1957-11-19 00:00:00+00:00,8.098482
1957-11-20 00:00:00+00:00,8.699729
1957-11-21 00:00:00+00:00,7.132428
1957-11-22 00:00:00+00:00,5.6800647
1957-11-23 00:00:00+00:00,7.175316
1957-11-24 00:00:00+00:00,8.540115
1957-11-25 00:00:00+00:00,8.97486
1957-11-26 00:00:00+00:00,8.379719
1957-11-27 00:00:00+00:00,6.5655303
1957-11-28 00:00:00+00:00,6.1977534
1957-11-29 00:00:00+00:00,5.661623
1957-11-30 00:00:00+00:00,5.5426764
1957-12-01 00:00:00+00:00,5.7642393
1957-12-02 00:00:00+00:00,6.07584
1957-12-03 00:00:00+00:00,6.726363
1957-12-04 00:00:00+00:00,6.646248
1957-12-05 00:00:00+00:00,6.3736677
1957-12-06 00:00:00+00:00,5.808654
1957-12-07 00:00:00+00:00,7.316705
1957-12-08 00:00:00+00:00,8.490691
1957-12-09 00:00:00+00:00,9.057335
1957-12-10 00:00:00+00:00,8.502028
1957-12-11 00:00:00+00:00,8.127587
1957-12-12 00:00:00+00:00,7.3871117
1957-12-13 00:00:00+00:00,7.2891417
1957-12-14 00:00:00+00:00,7.1826606
1957-12-15 00:00:00+00:00,8.153488
1957-12-16 00:00:00+00:00,8.707993
1957-12-17 00:00:00+00:00,7.60276
1957-12-18 00:00:00+00:00,5.7758803
1957-12-19 00:00:00+00:00,5.5684786
1957-12-20 00:00:00+00:00,6.6597633
1957-12-21 00:00:00+00:00,6.3344946
1957-12-22 00:00:00+00:00,4.3998494
1957-12-23 00:00:00+00:00,3.3243823
1957-12-24 00:00:00+00:00,4.526687
1957-12-25 00:00:00+00:00,6.132487
1957-12-26 00:00:00+00:00,5.9375496
1957-12-27 00:00:00+00:00,5.112107
1957-12-28 00:00:00+00:00,6.240973
1957-12-29 00:00:00+00:00,6.29436
1957-12-30 00:00:00+00:00,4.9768214
1957-12-31 00:00:00+00:00,5.3619494
1958-01-01 00:00:00+00:00,6.0144796
1958-01-02 00:00:00+00:00,5.677825
1958-01-03 00:00:00+00:00,4.781456
1958-01-04 00:00:00+00:00,4.7982097
1958-01-05 00:00:00+00:00,5.6298237
1958-01-06 00:00:00+00:00,5.7187376
1958-01-07 00:00:00+00:00,6.2044573
1958-01-08 00:00:00+00:00,6.680267
1958-01-09 00:00:00+00:00,6.4626412
1958-01-10 00:00:00+00:00,6.9658437
1958-01-11 00:00:00+00:00,6.0507298
1958-01-12 00:00:00+00:00,5.617884
1958-01-13 00:00:00+00:00,4.6533604
1958-01-14 00:00:00+00:00,4.7781887
1958-01-15 00:00:00+00:00,5.882318
1958-01-16 00:00:00+00:00,6.9980965
1958-01-17 00:00:00+00:00,7.5245323
1958-01-18 00:00:00+00:00,5.822738
1958-01-19 00:00:00+00:00,4.8021283
1958-01-20 00:00:00+00:00,4.4552126
1958-01-21 00:00:00+00:00,3.3816648
1958-01-22 00:00:00+00:00,3.1552749
1958-01-23 00:00:00+00:00,4.9938483
1958-01-24 00:00:00+00:00,5.9824686
1958-01-25 00:00:00+00:00,6.475641
1958-01-26 00:00:00+00:00,7.1209803
1958-01-27 00:00:00+00:00,6.7213097
1958-01-28 00:00:00+00:00,7.4936447
1958-01-29 00:00:00+00:00,7.9590874
1958-01-30 00:00:00+00:00,6.6639113
1958-01-31 00:00:00+00:00,5.6994977
1958-02-01 00:00:00+00:00,6.935173
1958-02-02 00:00:00+00:00,7.886133
1958-02-03 00:00:00+00:00,8.075601
1958-02-04 00:00:00+00:00,7.448231
1958-02-05 00:00:00+00:00,7.200029
1958-02-06 00:00:00+00:00,7.5591946
1958-02-07 00:00:00+00:00,8.427509
1958-02-08 00:00:00+00:00,8.615834
1958-02-09 00:00:00+00:00,7.9731684
1958-02-10 00:00:00+00:00,8.424042
1958-02-11 00:00:00+00:00,8.10874
1958-02-12 00:00:00+00:00,8.044943
1958-02-13 00:00:00+00:00,7.1698
1958-02-14 00:00:00+00:00,7.186616
1958-02-15 00:00:00+00:00,9.00975
1958-02-16 00:00:00+00:00,10.667675
1958-02-17 00:00:00+00:00,11.477972
1958-02-18 00:00:00+00:00,11.18779
1958-02-19 00:00:00+00:00,10.188688
1958-02-20 00:00:00+00:00,9.399815
1958-02-21 00:00:00+00:00,10.546418
1958-02-22 00:00:00+00:00,11.006807
1958-02-23 00:00:00+00:00,10.939688
1958-02-24 00:00:00+00:00,10.775392
1958-02-25 00:00:00+00:00,8.304218
1958-02-26 00:00:00+00:00,5.6113915
1958-02-27 00:00:00+00:00,4.324174
1958-02-28 00:00:00+00:00,4.1499753
1958-03-01 00:00:00+00:00,3.783458
1958-03-02 00:00:00+00:00,4.330527
1958-03-03 00:00:00+00:00,4.824782
1958-03-04 00:00:00+00:00,5.441471
1958-03-05 00:00:00+00:00,6.2904997
1958-03-06 00:00:00+00:00,5.0321193
1958-03-07 00:00:00+00:00,3.8003955
1958-03-08 00:00:00+00:00,4.3942423
1958-03-09 00:00:00+00:00,3.798928
1958-03-10 00:00:00+00:00,3.936907
1958-03-11 00:00:00+00:00,3.963271
1958-03-12 00:00:00+00:00,3.686636
1958-03-13 00:00:00+00:00,3.9090083
1958-03-14 00:00:00+00:00,5.1322355
1958-03-15 00:00:00+00:00,6.114922
1958-03-16 00:00:00+00:00,7.3781667
1958-03-17 00:00:00+00:00,7.4784946
1958-03-18 00:00:00+00:00,7.4649873
1958-03-19 00:00:00+00:00,9.092621
1958-03-20 00:00:00+00:00,10.282197
1958-03-21 00:00:00+00:00,9.374305
1958-03-22 00:00:00+00:00,8.667679
1958-03-23 00:00:00+00:00,8.6231785
1958-03-24 00:00:00+00:00,8.441133
1958-03-25 00:00:00+00:00,7.7364783
1958-03-26 00:00:00+00:00,7.8143606
1958-03-27 00:00:00+00:00,8.221883
1958-03-28 00:00:00+00:00,7.5797887
1958-03-29 00:00:00+00:00,8.3450985
1958-03-30 00:00:00+00:00,8.029851
1958-03-31 00:00:00+00:00,7.8361745
1958-04-01 00:00:00+00:00,7.3282046
1958-04-02 00:00:00+00:00,6.1327176
1958-04-03 00:00:00+00:00,6.080915
1958-04-04 00:00:00+00:00,4.894088
1958-04-05 00:00:00+00:00,5.783539
1958-04-06 00:00:00+00:00,6.7943983
1958-04-07 00:00:00+00:00,6.6851892
1958-04-08 00:00:00+00:00,7.888242
1958-04-09 00:00:00+00:00,10.004009
1958-04-10 00:00:00+00:00,11.331773
1958-04-11 00:00:00+00:00,11.909581
1958-04-12 00:00:00+00:00,12.540825
1958-04-13 00:00:00+00:00,12.717232
1958-04-14 00:00:00+00:00,13.115333
1958-04-15 00:00:00+00:00,14.168084
1958-04-16 00:00:00+00:00,14.93741
1958-04-17 00:00:00+00:00,14.7809
1958-04-18 00:00:00+00:00,14.455594
1958-04-19 00:00:00+00:00,15.736681
1958-04-20 00:00:00+00:00,16.796856
1958-04-21 00:00:00+00:00,16.511007
1958-04-22 00:00:00+00:00,13.967782
1958-04-23 00:00:00+00:00,9.472917
1958-04-24 00:00:00+00:00,8.66629
1958-04-25 00:00:00+00:00,9.825853
1958-04-26 00:00:00+00:00,10.911576
1958-04-27 00:00:00+00:00,11.83292
1958-04-28 00:00:00+00:00,12.611586
1958-04-29 00:00:00+00:00,12.534269
1958-04-30 00:00:00+00:00,12.970248
1958-05-01 00:00:00+00:00,13.532175
1958-05-02 00:00:00+00:00,14.13538
1958-05-03 00:00:00+00:00,14.875831
1958-05-04 00:00:00+00:00,16.353094
1958-05-05 00:00:00+00:00,16.85657
1958-05-06 00:00:00+00:00,15.895169
1958-05-07 00:00:00+00:00,15.217322
1958-05-08 00:00:00+00:00,15.748158
1958-05-09 00:00:00+00:00,16.641573
1958-05-10 00:00:00+00:00,16.127323
1958-05-11 00:00:00+00:00,13.409737
1958-05-12 00:00:00+00:00,11.191854
1958-05-13 00:00:00+00:00,12.091595
1958-05-14 00:00:00+00:00,14.7428255
1958-05-15 00:00:00+00:00,16.89286
1958-05-16 00:00:00+00:00,18.459064
1958-05-17 00:00:00+00:00,19.398825
1958-05-18 00:00:00+00:00,19.542519
1958-05-19 00:00:00+00:00,19.72462
1958-05-20 00:00:00+00:00,19.580835
1958-05-21 00:00:00+00:00,19.779484
1958-05-22 00:00:00+00:00,19.399544
1958-05-23 00:00:00+00:00,18.568073
1958-05-24 00:00:00+00:00,18.549559
1958-05-25 00:00:00+00:00,18.869905
1958-05-26 00:00:00+00:00,18.87875
1958-05-27 00:00:00+00:00,18.99458
1958-05-28 00:00:00+00:00,18.945387
1958-05-29 00:00:00+00:00,19.363298
1958-05-30 00:00:00+00:00,19.043205
1958-05-31 00:00:00+00:00,17.933338
1958-06-01 00:00:00+00:00,17.051054
1958-06-02 00:00:00+00:00,16.630674
1958-06-03 00:00:00+00:00,15.6319
1958-06-04 00:00:00+00:00,17.10311
1958-06-05 00:00:00+00:00,18.704203
1958-06-06 00:00:00+00:00,17.73091
1958-06-07 00:00:00+00:00,16.342129
1958-06-08 00:00:00+00:00,15.955971
1958-06-09 00:00:00+00:00,16.396454
1958-06-10 00:00:00+00:00,17.024092
1958-06-11 00:00:00+00:00,16.666872
1958-06-12 00:00:00+00:00,15.377108
1958-06-13 00:00:00+00:00,15.712419
1958-06-14 00:00:00+00:00,18.092863
1958-06-15 00:00:00+00:00,20.041939
1958-06-16 00:00:00+00:00,21.389927
1958-06-17 00:00:00+00:00,22.033504
1958-06-18 00:00:00+00:00,21.7638
1958-06-19 00:00:00+00:00,20.75516
1958-06-20 00:00:00+00:00,20.43233
1958-06-21 00:00:00+00:00,21.63733
1958-06-22 00:00:00+00:00,22.734114
1958-06-23 00:00:00+00:00,22.205555
1958-06-24 00:00:00+00:00,20.465271
1958-06-25 00:00:00+00:00,20.84831
1958-06-26 00:00:00+00:00,21.934824
1958-06-27 00:00:00+00:00,21.873283
1958-06-28 00:00:00+00:00,21.041992
1958-06-29 00:00:00+00:00,19.966358
1958-06-30 00:00:00+00:00,18.648418
1958-07-01 00:00:00+00:00,18.890278
1958-07-02 00:00:00+00:00,19.137934
1958-07-03 00:00:00+00:00,20.068184
1958-07-04 00:00:00+00:00,20.760717
1958-07-05 00:00:00+00:00,21.641142
1958-07-06 00:00:00+00:00,22.291803
1958-07-07 00:00:00+00:00,22.789597
1958-07-08 00:00:00+00:00,22.922415
1958-07-09 00:00:00+00:00,23.368254
1958-07-10 00:00:00+00:00,23.923912
1958-07-11 00:00:00+00:00,24.460522
1958-07-12 00:00:00+00:00,24.266516
1958-07-13 00:00:00+00:00,23.602892
1958-07-14 00:00:00+00:00,22.847534
1958-07-15 00:00:00+00:00,21.924067
1958-07-16 00:00:00+00:00,20.99881
1958-07-17 00:00:00+00:00,19.79537
1958-07-18 00:00:00+00:00,19.889372
1958-07-19 00:00:00+00:00,20.609741
1958-07-20 00:00:00+00:00,21.279024
1958-07-21 00:00:00+00:00,21.843767
1958-07-22 00:00:00+00:00,22.024801
1958-07-23 00:00:00+00:00,21.20824
1958-07-24 00:00:00+00:00,21.02087
1958-07-25 00:00:00+00:00,21.709898
1958-07-26 00:00:00+00:00,22.302235
1958-07-27 00:00:00+00:00,23.415133
1958-07-28 00:00:00+00:00,23.743967
1958-07-29 00:00:00+00:00,22.322863
1958-07-30 00:00:00+00:00,21.749542
1958-07-31 00:00:00+00:00,22.430567
1958-08-01 00:00:00+00:00,23.31762
1958-08-02 00:00:00+00:00,23.58448
1958-08-03 00:00:00+00:00,23.08764
1958-08-04 00:00:00+00:00,23.279537
1958-08-05 00:00:00+00:00,23.537226
1958-08-06 00:00:00+00:00,23.85699
1958-08-07 00:00:00+00:00,23.456133
1958-08-08 00:00:00+00:00,23.106697
1958-08-09 00:00:00+00:00,23.400896
1958-08-10 00:00:00+00:00,24.502155
1958-08-11 00:00:00+00:00,24.632261
1958-08-12 00:00:00+00:00,24.591753
1958-08-13 00:00:00+00:00,24.491217
1958-08-14 00:00:00+00:00,24.071665
1958-08-15 00:00:00+00:00,23.237461
1958-08-16 00:00:00+00:00,23.115974
1958-08-17 00:00:00+00:00,22.516085
1958-08-18 00:00:00+00:00,22.327183
1958-08-19 00:00:00+00:00,22.609024
1958-08-20 00:00:00+00:00,22.59803
1958-08-21 00:00:00+00:00,22.329763
1958-08-22 00:00:00+00:00,22.551477
1958-08-23 00:00:00+00:00,22.666359
1958-08-24 00:00:00+00:00,23.137648
1958-08-25 00:00:00+00:00,23.483114
1958-08-26 00:00:00+00:00,23.745686
1958-08-27 00:00:00+00:00,23.059908
1958-08-28 00:00:00+00:00,22.232346
1958-08-29 00:00:00+00:00,21.900852
1958-08-30 00:00:00+00:00,22.534166
1958-08-31 00:00:00+00:00,23.03162
1958-09-01 00:00:00+00:00,23.060936
1958-09-02 00:00:00+00:00,22.53221
1958-09-03 00:00:00+00:00,21.227606
1958-09-04 00:00:00+00:00,20.580761
1958-09-05 00:00:00+00:00,21.319162
1958-09-06 00:00:00+00:00,23.246357
1958-09-07 00:00:00+00:00,23.393574
1958-09-08 00:00:00+00:00,21.967981
1958-09-09 00:00:00+00:00,21.195433
1958-09-10 00:00:00+00:00,20.946308
1958-09-11 00:00:00+00:00,20.145676
1958-09-12 00:00:00+00:00,18.87618
1958-09-13 00:00:00+00:00,16.84602
1958-09-14 00:00:00+00:00,17.09285
1958-09-15 00:00:00+00:00,18.862501
1958-09-16 00:00:00+00:00,20.128859
